respondent_id,collector_id,date_created,date_modified,ip_address,email_address,first_name,last_name,custom_1,"Autorizo a United Way Colombia a realizar toma de fotografías, videos o entrevistas en las que aparezco y cedo el uso de mi imagen y registros de las actividades en las cuales participé, para los fines contemplado en la Política de Privacidad para el Tratamiento de Datos Personales de dicha entidad, en la cual se incluyen, entre otras, la realización de piezas de comunicación interna y externa. Como titular de los datos podré, en cualquier momento, solicitar que la información sea modificada, actualizada o retirada de las bases de datos de United Way Colombia. Lo invitamos a conocer los detalles en: https://bit.ly/2O4diuQ",DEPARTAMENTO,NOMBRE DEL CENTRO EDUCATIVO,"Queremos saber cuánto te gusta ir al colegio, estudiar y aprender. Piensa en algo que te haya sucedido el año pasado en tu colegio, que te produjo una de estas trescosas. Escoge una:","De acuerdo con la situación que escogiste en la pregunta anterior ¿Cuál experiencia compartirías? Describe la experiencia, y lo que pasó",Sugiere un #hashtag o un título para tu respuesta anterior:,En la experiencia que escribí… (historia),Mi historia está relacionada con…,Esa situación me ayudó a…,Esta situación me va a ayudar a…,Esto me ayudó a entender…,En mi escuela mis profesores se dedican a…,Pensando en la situación/ejemplo que compartí... Esto me animó a aprender…,Lo que aprendí fue…,Lo que aprendí tiene importancia para…,Esta situación me generó una sensación de… ,Esta situación sucede…,Esta historia se relaciona con…,Grado...,Edad... ,El nivel de educación de mis padres o acudientes es…,Género
12611856401,402519848,2021-04-28 07:31:15,2021-04-28 07:41:38,186.147.146.6,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,Me enseñó algo nuevo porque estaba en un nuevo año,#planetario,Me sentí confundido/no entendí nada,Conmigo mismo,Desarrollar mis habilidades,Hacer cosas,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,34,18,100,no está seguro,Rara vez,Ninguna de las anteriores,,,,
12611855142,402519848,2021-04-28 07:28:14,2021-04-28 07:41:30,186.27.135.129,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi El Prado,te enseñó algo nuevo,vocan naturalesa,volcan,Aprendí algo nuevo,Mi país/el mundo,Entender a lo que pasa a mi alrededor,,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,100,100,100,Felicidad,Todo el tiempo,El trabajo en equipo,5,11 a 13 años,No se,Hombre
12611854498,402519848,2021-04-28 07:31:09,2021-04-28 07:41:56,186.86.52.167,,,,,Sí,CALDAS,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,me es enseño cosas que ni sabia que existian me gusta mucho,#aprendo mucho en el colegio central de comercio ,Me dio curiosidad por saber más,Quienes me rodean,Aprender cosas,Entender mejor,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,84,90,100,Satisfacción/orgullo,Con frecuencia,La forma cómo los profesores enseñan,5,11 a 13 años,No se,Hombre
12611854308,402519848,2021-04-28 07:22:57,2021-04-28 07:41:20,186.86.52.20,,,,,No,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,"el volcán casero, lo que paso es que aprendí sobre la naturaleza ",#el volcán casero,Me dio curiosidad por saber más,Quienes me rodean,Aprender cosas,Ser más creativo,Lo que podría pasar en el futuro,Entendernos y darnos soporte emocional,100,6,92,Esperanza,Rara vez,El trabajo en equipo,5,8 a 10 años,No se,Mujer
12611853714,402519848,2021-04-28 07:21:28,2021-04-28 07:40:56,190.99.229.5,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,Con la profe julieth hicimos un volcan,#volcan,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Hacer cosas,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,100,100,100,Felicidad,Todo el tiempo,La forma como los profesores me evalúan,5,8 a 10 años,Técnico,Mujer
12611853682,402519848,2021-04-28 07:22:08,2021-04-28 07:43:32,186.81.100.98,,,,,No,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,compartir una actividad de un volcán casero, el volcán casero,Aprendí algo nuevo,Mi país/el mundo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,50,0,100,Felicidad,No se,La forma cómo los profesores enseñan,5,8 a 10 años,Universitario,Mujer
12611851849,402519848,2021-04-28 07:21:54,2021-04-28 07:41:46,200.6.190.148,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te dio curiosidad por aprender más,mi experiencia fue muy bien hicimos un volcan casero              ,#volcan casero,Aprendí algo nuevo,Quienes me rodean,Desarrollar mis habilidades,Entender mejor,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,100,0,50,Esperanza,Todo el tiempo,La forma cómo los profesores enseñan,5,8 a 10 años,Bachiller,Hombre
12611850187,402519848,2021-04-28 07:29:10,2021-04-28 07:39:00,200.6.178.186,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,Yo elegi esa pregunta por q me enseñaron a salir adenlante y hacer todas las actividades y tareas,#quiero volver al colegio,Me dio curiosidad por saber más,Quienes me rodean,Desarrollar mis habilidades,Ser más creativo,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,100,16,100,Esperanza,Rara vez,Relación con los compañeros,5,8 a 10 años,Bachiller,Mujer
12611844785,402519848,2021-04-28 07:26:18,2021-04-28 07:37:46,181.78.17.23,,,,,Sí,CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,Que  pasaron cosas bonit,Los continentes  ,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Ser más creativo,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,97,100,86,Felicidad,Todo el tiempo,Cómo resolver conflictos,5,11 a 13 años,Bachiller,Hombre
12611828890,402519848,2021-04-28 07:21:29,2021-04-28 07:32:15,190.99.227.181,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te dio curiosidad por aprender más,Cuando los profesores interactúan con juegos y videos ,#por profes más interactivos ,Aprendí algo nuevo,Mi país/el mundo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,100,50,50,Satisfacción/orgullo,Con frecuencia,El trabajo en equipo,5,8 a 10 años,Bachiller,Hombre
12611826305,402519848,2021-04-28 07:21:48,2021-04-28 07:33:09,190.1.218.118,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,Aprendí nuevas cosas en matemáticas las cuales no sabia,#Aprendizaje,Me dio curiosidad por saber más,Quienes me rodean,Desarrollar mis habilidades,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,100,50,91,Felicidad,Con frecuencia,El trabajo en equipo,5,8 a 10 años,Técnico,Hombre
12611817384,402519848,2021-04-28 07:22:04,2021-04-28 07:28:16,186.27.142.248,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te dio curiosidad por aprender más,no,no,Me dio curiosidad por saber más,Mi país/el mundo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,100,100,100,Tristeza,Todo el tiempo,Cómo resolver conflictos,5,8 a 10 años,Universitario,Hombre
12611812341,402519848,2021-04-28 07:20:39,2021-04-28 07:26:27,200.6.178.19,,,,,Sí,CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,Me enseñó el valor de la amistad y saber que gracias a el estudio podemos tener un buen futuro etc..,Un futuro mejor...,Aprendí algo nuevo,Mi país/el mundo,Entender a lo que pasa a mi alrededor,Hacer cosas,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,50,60,100,Satisfacción/orgullo,Todo el tiempo,El trabajo en equipo,9,14 a 16 años,Bachiller,Mujer
12611799532,402519848,2021-04-28 07:16:36,2021-04-28 07:22:02,186.86.52.217,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,Me enseño mucho sobre politica o mas en la materia de sociales y pues tambien porque es una de mis materias favoritas,#SocioPolitica,Aprendí algo nuevo,Mi país/el mundo,Desarrollar mis habilidades,Entender mejor,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,10,70,65,no está seguro,No se,Cómo resolver conflictos,9,14 a 16 años,Bachiller,Hombre
12610719308,402519848,2021-04-27 21:09:51,2021-04-27 21:21:14,200.116.192.172,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te dio curiosidad por aprender más,Me gusta las clases de emprendimiento por que causa curisidad el como emprender,Emprendimiento para niños,Me dio curiosidad por saber más,Mi país/el mundo,Desarrollar mis habilidades,Ser más creativo,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,85,17,51,Esperanza,Todo el tiempo,Innovación / creatividad,4,8 a 10 años,Bachiller,Hombre
12610686116,402519848,2021-04-27 20:56:27,2021-04-27 21:00:59,191.106.161.95,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te dio curiosidad por aprender más,Ninguna experiencia por qué muchas cosas que ya sabía las volví a ver,#,Me dio curiosidad por saber más,Conmigo mismo,Desarrollar mis habilidades,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,85,100,100,Satisfacción/orgullo,No se,La forma cómo los profesores enseñan,10,14 a 16 años,Bachiller,Hombre
12610679609,402519848,2021-04-27 20:53:33,2021-04-27 20:56:34,181.78.17.23,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te dio curiosidad por aprender más,Por sus profes y compañeros ,,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Ser más creativo,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,16,24,100,no está seguro,Todo el tiempo,Ninguna de las anteriores,,,,
12610665227,402519848,2021-04-27 20:33:37,2021-04-27 21:01:14,200.6.178.19,,,,,No,VALLE DEL CAUCA,Colegio Comfandi El Prado - sede primaria,te dio curiosidad por aprender más,,,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,100,22,98,Felicidad,Una vez,La forma como los profesores me evalúan,4,8 a 10 años,Bachiller,Mujer
12610661289,402519848,2021-04-27 20:37:26,2021-04-27 20:47:05,191.102.196.152,,,,,No,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te dio curiosidad por aprender más,Aprendí que la naturaleza es espectacular y siempre nos sorpremde,#naturaleza,Me dio curiosidad por saber más,Mi país/el mundo,Entender a lo que pasa a mi alrededor,Ser más creativo,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,49,48,50,Felicidad,Con frecuencia,El cuidado del medio ambiente,6,11 a 13 años,Bachiller,Mujer
12610644748,402519848,2021-04-27 20:18:08,2021-04-27 20:39:22,181.78.17.23,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,Una materia la cual  en otro colegio no  me la habian  enseñado ,#puedolograrloquemepropongo.,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,80,51,100,Satisfacción/orgullo,Rara vez,La forma como los profesores me evalúan,10,14 a 16 años,Bachiller,Hombre
12610614871,402519848,2021-04-27 20:13:18,2021-04-27 20:20:05,181.78.17.23,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te dio curiosidad por aprender más,"La experiencia de los grados más altos ,su calificación en las pruebas icfes",Aprender de los más avanzados,Me dio curiosidad por saber más,Mi país/el mundo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,100,100,100,Tristeza,Rara vez,El trabajo en equipo,10,14 a 16 años,Bachiller,Hombre
12610583622,402519848,2021-04-27 19:58:45,2021-04-27 20:03:54,190.90.24.132,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,"Siempre es bueno aprender cada día ,conocer más a mis compañeros y compartir ",Aprendiendo cada día ,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Entender mejor,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,100,96,95,Esperanza,Con frecuencia,Mi aporte a la humanidad/al mundo/a los demás,6,11 a 13 años,Técnico,Hombre
12610580838,402519848,2021-04-27 19:46:47,2021-04-27 20:02:05,191.106.156.32,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te confundió,"Pues la verdad no aprendí mucho porque por clases virtuales se presentan muchas cosas, o uno no se concentra o falta de internet o otros compañeros te tiran la clase con recochar ",#ClasesPresenciales,Me sentí confundido/no entendí nada,Conmigo mismo,Entender a lo que pasa a mi alrededor,Ser más creativo,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,50,69,11,Angustia/Miedo,Con frecuencia,La forma cómo los profesores enseñan,10,14 a 16 años,No se,Mujer
12610556025,402519848,2021-04-27 19:45:23,2021-04-27 19:53:33,191.106.137.244,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te dio curiosidad por aprender más,De seguir adelante,,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Ser más creativo,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,100,18,85,Felicidad,Rara vez,La forma cómo los profesores enseñan,6,11 a 13 años,Bachiller,Hombre
12610551740,402519848,2021-04-27 19:39:19,2021-04-27 19:46:12,200.6.190.148,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,Que me gustó ya que me enseñaron muchísimas. Cosas,Central,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,5,52,90,Esperanza,No se,Relación con los compañeros,6,8 a 10 años,Bachiller,Hombre
12610544298,402519848,2021-04-27 19:32:20,2021-04-27 19:41:49,186.81.100.74,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,"Bueno diferentes multiplicaciónes,se más sobre la naturaleza y  entiendo  más sobre dios",#aprendiendoygozando,Me dio curiosidad por saber más,Conmigo mismo,Entender a lo que pasa a mi alrededor,Ser más creativo,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,39,60,95,Tristeza,Con frecuencia,Cómo resolver conflictos,6,11 a 13 años,No se,Hombre
12610522599,402519848,2021-04-27 19:23:54,2021-04-27 19:30:28,186.99.203.208,,,,,No,NARIÑO,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,"conoser nuevos compañeros, y profesores",Mi colegio,Aprendí algo nuevo,Quienes me rodean,Desarrollar mis habilidades,Ser más creativo,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,86,27,89,Felicidad,Rara vez,Lo que hago en mi tiempo libre,8,11 a 13 años,Bachiller,Mujer
12610448782,402519848,2021-04-27 18:41:52,2021-04-27 18:55:56,190.90.24.131,,,,,Sí,CALDAS,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,Pues me gusta el colegio lo estraño,El colegio,Me dio curiosidad por saber más,Mi país/el mundo,Entender a lo que pasa a mi alrededor,Ser más creativo,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,100,100,100,Tristeza,Todo el tiempo,El trabajo en equipo,4,8 a 10 años,Universitario,Mujer
12610428320,402519848,2021-04-27 18:39:30,2021-04-27 18:46:06,200.116.194.171,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te confundió, me Confundió,Aprender más y entender,Me sentí confundido/no entendí nada,Quienes me rodean,Desarrollar mis habilidades,Ser más creativo,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,100,50,100,Felicidad,Una vez,Lo que hago en las horas de clase,6,14 a 16 años,Bachiller,Hombre
12610384702,402519848,2021-04-27 18:14:24,2021-04-27 18:27:37,191.106.132.38,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te dio curiosidad por aprender más,Cuando la profesora nos enseñaba sobre la situación leyendas y yo no entendía entonces ‘ me dio curiosidad  por aprender más. Y empecé a investigar  ,“Investiguemos más “,Aprendí algo nuevo,Mi país/el mundo,Aprender cosas,Ser más creativo,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,0,96,67,Satisfacción/orgullo,Rara vez,Tecnología y herramientas digitales,4,8 a 10 años,Técnico,Hombre
12610378079,402519848,2021-04-27 18:17:13,2021-04-27 18:24:23,186.116.236.181,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te dio curiosidad por aprender más,La pisina y el colegio,Divercion,Aprendí algo nuevo,Mi país/el mundo,Aprender cosas,Ser más creativo,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,100,24,100,Felicidad,No se,Cómo resolver conflictos,4,11 a 13 años,Universitario,Hombre
12610359862,402519848,2021-04-27 18:09:13,2021-04-27 18:19:09,181.52.152.92,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,Conocí nuevos amigos y aprendí cosas nuevas ,Contentó,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,0,1,100,Felicidad,Todo el tiempo,La forma cómo los profesores enseñan,4,8 a 10 años,Bachiller,Hombre
12610357684,402519848,2021-04-27 18:08:00,2021-04-27 18:16:09,186.81.100.249,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te confundió,Cuando nos tocaba hacer una planta y llevarla a sembrar al colegio no sabía que planta podía sembrar,#unamejorexplicacion,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Ser más creativo,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,50,26,50,no está seguro,No se,Ninguna de las anteriores,9,14 a 16 años,Técnico,Hombre
12610311974,402519848,2021-04-27 17:45:08,2021-04-27 17:58:19,181.62.53.178,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,Aprendi más a cuidar el medio ambiente por el proyecto sembrando esperanzas.,#cuidemoselplaneta,Aprendí algo nuevo,Mi país/el mundo,Entender a lo que pasa a mi alrededor,Ser más creativo,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,49,24,100,Esperanza,Una vez,El cuidado del medio ambiente,6,11 a 13 años,Postgrado,Mujer
12610229109,402519848,2021-04-27 17:14:08,2021-04-27 17:28:55,181.129.161.186,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,,,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Entender mejor,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,27,100,6,Felicidad,Rara vez,Lo que hago en mi tiempo libre,10,14 a 16 años,Universitario,Hombre
12610212566,402519848,2021-04-27 16:41:13,2021-04-27 17:20:10,190.156.76.187,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,,Título se aprende a veces y otras veces  te pierdes  ,Aprendí algo nuevo,Conmigo mismo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,0,76,86,no está seguro,Todo el tiempo,Cómo resolver conflictos,6,8 a 10 años,Técnico,Hombre
12610168271,402519848,2021-04-27 16:52:16,2021-04-27 16:56:37,186.81.100.15,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te dio curiosidad por aprender más,La experiencia fue divertida ,#aprendermas ,Me dio curiosidad por saber más,Quienes me rodean,Desarrollar mis habilidades,Ser más creativo,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,17,23,23,no está seguro,No se,Cómo resolver conflictos,8,11 a 13 años,No se,Mujer
12610136222,402519848,2021-04-27 16:37:38,2021-04-27 16:43:31,186.168.156.173,,,,,Sí,CAUCA,Instituto Central de Comercio y Bachillerato,te dio curiosidad por aprender más,"Tuvimos como 2 clases con unas psicólogas, no me  acuerdo específicamente de el tema pero en ese momento me interesó ",#educaciónsexual,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Hacer cosas,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,40,41,68,Satisfacción/orgullo,Con frecuencia,Relación con los compañeros,9,14 a 16 años,Bachiller,Mujer
12610010475,402519848,2021-04-27 15:47:10,2021-04-27 15:54:31,186.112.11.243,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,Aprendí muchas cosas de la revolución francesa ,#revolucionfrancesa,Me dio curiosidad por saber más,Mi país/el mundo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,29,53,30,no está seguro,Rara vez,Ninguna de las anteriores,9,11 a 13 años,Bachiller,Hombre
12609980123,402519848,2021-04-27 15:31:54,2021-04-27 15:42:43,186.168.146.62,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te dio curiosidad por aprender más,Aprender un poco más ya que ingresé como nueva,Nueva,Me dio curiosidad por saber más,Mi país/el mundo,Aprender cosas,Ser más creativo,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,100,27,100,no está seguro,Rara vez,La forma cómo los profesores enseñan,10,17 a 19 años,Bachiller,Mujer
