respondent_id,collector_id,date_created,date_modified,ip_address,email_address,first_name,last_name,custom_1,"Autorizo a United Way Colombia a realizar toma de fotografías, videos o entrevistas en las que aparezco y cedo el uso de mi imagen y registros de las actividades en las cuales participé, para los fines contemplado en la Política de Privacidad para el Tratamiento de Datos Personales de dicha entidad, en la cual se incluyen, entre otras, la realización de piezas de comunicación interna y externa. Como titular de los datos podré, en cualquier momento, solicitar que la información sea modificada, actualizada o retirada de las bases de datos de United Way Colombia. Lo invitamos a conocer los detalles en: https://bit.ly/2O4diuQ",DEPARTAMENTO,NOMBRE DEL CENTRO EDUCATIVO,"Queremos saber cuánto te gusta ir al colegio, estudiar y aprender. Piensa en algo que te haya sucedido el año pasado en tu colegio, que te produjo una de estas trescosas. Escoge una:","De acuerdo con la situación que escogiste en la pregunta anterior ¿Cuál experiencia compartirías? Describe la experiencia, y lo que pasó",Sugiere un #hashtag o un título para tu respuesta anterior:,En la experiencia que escribí… (historia),Mi historia está relacionada con…,Esa situación me ayudó a…,Esta situación me va a ayudar a…,Esto me ayudó a entender…,En mi escuela mis profesores se dedican a…,Pensando en la situación/ejemplo que compartí... Esto me animó a aprender…,Lo que aprendí fue…,Lo que aprendí tiene importancia para…,Esta situación me generó una sensación de… ,Esta situación sucede…,Esta historia se relaciona con…,Grado...,Edad... ,El nivel de educación de mis padres o acudientes es…,Género
12600641707,402493917,2021-04-23 13:54:59,2021-04-23 14:01:00,190.99.239.151,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores,te enseñó algo nuevo,La experiencia de estudiar virtualmente fue algo muy diferente ,#COVID19 ,Aprendí algo nuevo,Mi país/el mundo,Entender a lo que pasa a mi alrededor,Ser más creativo,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,78,40,100,Angustia/Miedo,No se,Mi aporte a la humanidad/al mundo/a los demás,6,11 a 13 años,Técnico,Hombre
12600640824,402493917,2021-04-23 13:53:21,2021-04-23 14:00:45,181.133.75.37,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi San Nicolas,te dio curiosidad por aprender más,"Cuando llegue al colegio Comfandi, me gustó mucho que nos ponían a leer mucho y eso me ayudó a querer aprender cosas nuevas ",Leer es mágico.,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Ser más creativo,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,50,61,50,Felicidad,Con frecuencia,La forma cómo los profesores enseñan,4,8 a 10 años,Técnico,Hombre
12600639533,402493917,2021-04-23 13:55:54,2021-04-23 14:00:49,181.53.221.99,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi  Municipal,te enseñó algo nuevo,me enseño a aprender a convivir en casa y no estresarme ,#me quedo en casa,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Ser más creativo,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,100,20,100,Felicidad,Una vez,Lo que hago en mi tiempo libre,4,8 a 10 años,Bachiller,Hombre
12600638826,402493917,2021-04-23 13:42:54,2021-04-23 14:01:36,181.50.102.64,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores -sede primaria,te dio curiosidad por aprender más,Una experiencia fue en ciencias naturales por un trabajo muy interesante,Mi experiencia ,Me dio curiosidad por saber más,Conmigo mismo,Aprender cosas,Ser más creativo,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,36,0,11,Felicidad,No se,La forma como los profesores me evalúan,4,8 a 10 años,No se,Hombre
12600635973,402493917,2021-04-23 13:46:24,2021-04-23 14:00:02,201.185.16.180,,,,,No,VALLE DEL CAUCA,Colegio Comfandi San Nicolas,te enseñó algo nuevo,La importancia de leer y que nos ayuda mucho en nuestro ápredizaje,Amor a la lectura,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Entender mejor,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,100,13,13,Felicidad,Una vez,Cómo resolver conflictos,4,8 a 10 años,Bachiller,Mujer
12600628072,402493917,2021-04-23 13:46:41,2021-04-23 13:57:52,186.86.52.116,,,,,No,VALLE DEL CAUCA,Colegio Comfandi Miraflores -sede primaria,te dio curiosidad por aprender más,me gusta mucho el colegio,no,Me dio curiosidad por saber más,Quienes me rodean,Aprender cosas,Hacer cosas,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,10,27,62,Felicidad,No se,El trabajo en equipo,4,8 a 10 años,Bachiller,Mujer
12600627432,402493917,2021-04-23 13:46:37,2021-04-23 13:55:44,201.185.13.164,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi San Nicolas,te enseñó algo nuevo,"me enseñaron y fortalecieron mis valores, materias nuevas, y ayudaron en lo que pudieron",#mi_mejor_experiencia,Me dio curiosidad por saber más,Conmigo mismo,Desarrollar mis habilidades,Ser más creativo,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,71,28,50,no está seguro,Rara vez,La forma cómo los profesores enseñan,4,8 a 10 años,Universitario,Mujer
12600624417,402493917,2021-04-23 13:46:21,2021-04-23 13:56:01,181.54.0.213,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores,te dio curiosidad por aprender más,compartir con mis compañeros,#seguircompartiendoconmiscompañeros,Aprendí algo nuevo,Quienes me rodean,Desarrollar mis habilidades,Ser más creativo,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,100,100,51,Felicidad,Con frecuencia,Relación con los compañeros,4,8 a 10 años,Universitario,Mujer
12600619007,402493917,2021-04-23 13:44:16,2021-04-23 13:52:28,186.112.78.138,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores,te confundió,yo estaba confundido porque perdi el anio y no sabia prque ,#has tus tareas y trabajos que te dejan,Me sentí confundido/no entendí nada,Conmigo mismo,Aprender cosas,Entender mejor,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,79,68,99,Tristeza,Una vez,Lo que hago en mi tiempo libre,4,8 a 10 años,No se,Hombre
12600617765,402493917,2021-04-23 13:45:46,2021-04-23 13:51:46,186.112.79.127,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores -sede primaria,te dio curiosidad por aprender más,el experimento de ciencias naturalez el circuito,#circuitodeenrgia,Me dio curiosidad por saber más,Conmigo mismo,Aprender cosas,Ser más creativo,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,95,20,98,Felicidad,Una vez,El trabajo en equipo,4,8 a 10 años,No se,Hombre
12600612790,402493917,2021-04-23 13:43:28,2021-04-23 13:50:01,181.50.102.189,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores -sede primaria,te enseñó algo nuevo,Me gusta las clases en especial artes por que me hizo mas creativo y mejor dibujante,#eldibujante,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Ser más creativo,Lo que pasaba antes,Entendernos y darnos soporte emocional,42,0,100,Satisfacción/orgullo,Una vez,La forma cómo los profesores enseñan,4,8 a 10 años,Técnico,Mujer
12600612427,402493917,2021-04-23 13:43:55,2021-04-23 13:51:06,186.112.69.51,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores -sede primaria,te enseñó algo nuevo,desarrollar mi habilidades con la tecnologia,#sistemas,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Ser más creativo,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,47,2,0,Satisfacción/orgullo,Con frecuencia,Tecnología y herramientas digitales,4,8 a 10 años,Universitario,Hombre
12600608012,402493917,2021-04-23 12:33:40,2021-04-23 13:48:12,181.62.207.125,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi San Nicolas,te enseñó algo nuevo,"Conocí a una profesora muy buena que se llama Vanesa García, con ella aprendí a no distraerme tanto.  ",#que vivan las profes,Aprendí algo nuevo,Quienes me rodean,Desarrollar mis habilidades,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,100,80,50,Felicidad,Con frecuencia,La forma cómo los profesores enseñan,4,8 a 10 años,Universitario,Mujer
12600591854,402493917,2021-04-23 13:32:38,2021-04-23 13:41:36,190.66.119.247,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi San Nicolas,te dio curiosidad por aprender más,Me gusta la clase de informática y cada día quiero aprender más ,#aprendiendoinformatica,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Hacer cosas,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,81,60,95,Satisfacción/orgullo,Con frecuencia,Tecnología y herramientas digitales,5,8 a 10 años,Bachiller,Hombre
12600578179,402493917,2021-04-23 13:23:16,2021-04-23 13:36:57,181.129.247.42,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi  Municipal,te dio curiosidad por aprender más,"Aprendí sobre ecotopía y la importancia del cuidado del medio ambiente en el mundo y el impacto de toda la basura y residuos en el mundo también en mi familia aprendimos a colaborarle al medio ambiente también la importancia Del reciclaje y el impacto que de nuestras vidas, y por eso quería aprender más sobre ecotopía",#aprende_con_ecotopia,Me dio curiosidad por saber más,Mi país/el mundo,Entender a lo que pasa a mi alrededor,Ser más creativo,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,10,0,100,Satisfacción/orgullo,Con frecuencia,El cuidado del medio ambiente,5,11 a 13 años,Universitario,Mujer
12600558407,402493917,2021-04-23 13:24:33,2021-04-23 13:28:56,181.50.102.180,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi San Nicolas,te confundió,cuando la profesora nos empezo a enseñar las tablas de multiplicar,no se me ocurre nada,Me sentí confundido/no entendí nada,Conmigo mismo,Aprender cosas,Entender mejor,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,3,100,30,Angustia/Miedo,No se,La forma cómo los profesores enseñan,4,8 a 10 años,Universitario,Mujer
12600551592,402493917,2021-04-23 13:23:33,2021-04-23 13:26:12,186.80.52.43,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi San Nicolas,te enseñó algo nuevo,Nuevos compañeros ,#amistad,Aprendí algo nuevo,Quienes me rodean,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,69,5,43,Felicidad,Con frecuencia,El trabajo en equipo,4,8 a 10 años,Técnico,Mujer
12600544302,402493917,2021-04-23 13:06:58,2021-04-23 13:26:35,191.111.204.2,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi San Nicolas,te dio curiosidad por aprender más,aprender programacion... ejecutando el programa de code entendi que debo a aprender a programar para ejecutary esto me sirvio para buscar y aprender algo mas,#programacion,Me dio curiosidad por saber más,Conmigo mismo,Desarrollar mis habilidades,Ser más creativo,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,100,80,90,Satisfacción/orgullo,Todo el tiempo,Tecnología y herramientas digitales,5,8 a 10 años,Universitario,Mujer
12600534751,402493917,2021-04-23 12:59:08,2021-04-23 13:19:54,186.82.221.224,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi  Municipal,te enseñó algo nuevo,Me enseñó mucho porque aprendí bastante acerca de historia y matemáticas.,#AmorAlColegio,Me dio curiosidad por saber más,Mi país/el mundo,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,80,50,50,Satisfacción/orgullo,Todo el tiempo,Mi aporte a la humanidad/al mundo/a los demás,4,8 a 10 años,Universitario,Mujer
12600523387,402493917,2021-04-23 12:32:46,2021-04-23 14:57:49,186.86.52.64,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores -sede primaria,te dio curiosidad por aprender más,el colegio enseña mucho y es muy agradable estar ahí.  los profesores son buenos,#me gusta el colegio,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Entender mejor,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,100,50,50,Satisfacción/orgullo,Con frecuencia,El trabajo en equipo,5,11 a 13 años,Universitario,Hombre
12600517362,402493917,2021-04-23 13:06:02,2021-04-23 13:12:59,191.106.146.137,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi San Nicolas,te enseñó algo nuevo,Aprendi mucho sobre matemáticas y ciencias .  Haciendo de estas mis materias favoritas ,El fantastico mundo de la ciencia y la matematica,Aprendí algo nuevo,Quienes me rodean,Desarrollar mis habilidades,Entender mejor,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,98,15,53,Felicidad,Con frecuencia,Lo que hago en las horas de clase,4,8 a 10 años,Universitario,Mujer
12600505686,402493917,2021-04-23 12:59:09,2021-04-23 13:08:56,161.18.71.239,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores,te enseñó algo nuevo,"en mi colegia anterior me enseño algo nuevo como, como calcular cosas geométricas ",#Aprendiendocosasnuevas,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Hacer cosas,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,67,56,67,Felicidad,No se,Relación con los profesores,6,11 a 13 años,Técnico,Hombre
12600491928,402493917,2021-04-23 12:52:05,2021-04-23 13:03:37,45.225.225.103,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi  Municipal,te enseñó algo nuevo,La feria del pueblo por qué es una actividad física y me gusta mucho compartir con mis amigos,Aprender a ser jugando,Aprendí algo nuevo,Quienes me rodean,Entender a lo que pasa a mi alrededor,Ser más creativo,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,100,30,100,Felicidad,Una vez,Cómo resolver conflictos,4,8 a 10 años,No se,Hombre
12600484628,402493917,2021-04-23 12:57:29,2021-04-23 13:00:39,181.50.102.145,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi  Municipal,te enseñó algo nuevo,Las enseñanzas de cada día,#aprenderdiaadia,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,23,44,53,no está seguro,Todo el tiempo,Lo que hago en las horas de clase,4,8 a 10 años,Universitario,Mujer
12600475386,402493917,2021-04-23 12:50:30,2021-04-23 12:58:07,200.6.176.170,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi  Municipal,te confundió,TE CONFUNDIO MUCHO TENER CLASES EN CASA Y CAMBIO AMBIENTE ,CONFINAMIENTO,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Ser más creativo,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,95,0,96,Esperanza,No se,Innovación / creatividad,4,8 a 10 años,Técnico,Mujer
12600471781,402493917,2021-04-23 12:20:02,2021-04-23 12:59:34,190.99.198.150,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores,te enseñó algo nuevo,"cuando el año pasado casi cierran mi colegio por supuesta falta de pago de impuestos, fue un momento muy raro para mi porque yo era consciente de que si se pagaba y al final se supo que era una confusion con otro colegio llamado igual a lo que paso eso se suspendieron clase por 2 semnas y las plataformas pagadas antes fueron cancelada y vueltas a pagar otra vez",#menos_nombres_iguales,Me sentí confundido/no entendí nada,Quienes me rodean,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,30,45,100,Angustia/Miedo,Una vez,Cómo resolver conflictos,6,11 a 13 años,Postgrado,Hombre
12600471492,402493917,2021-04-23 12:18:34,2021-04-23 12:59:23,190.1.242.219,,,,,No,VALLE DEL CAUCA,Colegio Comfandi Miraflores,te enseñó algo nuevo,Mejore mas en la materia de ingles por que en el año pasado cuando recién empezó la pandemia no entendía mucho el ingles pero poco a poco fui mejorando y ya entiendo mejor y siento que eso a aportado mas a mis conocimientos como estudiante,#mejorandoelingles,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Entender mejor,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,60,50,50,Felicidad,Con frecuencia,Lo que hago en las horas de clase,6,11 a 13 años,Técnico,Mujer
12600471462,402493917,2021-04-23 12:18:00,2021-04-23 12:59:15,181.62.52.88,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores,te dio curiosidad por aprender más,Cuando comenzó la pandemia yo no sabia muy bien como manejar mi computador con las diferentes herramientas online.,#Mastiempodeclasesdeedufisica,Me dio curiosidad por saber más,Quienes me rodean,Desarrollar mis habilidades,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,50,47,50,Angustia/Miedo,Todo el tiempo,Ninguna de las anteriores,6,11 a 13 años,Universitario,Hombre
12600471229,402493917,2021-04-23 12:18:02,2021-04-23 12:59:14,186.4.221.65,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores,te dio curiosidad por aprender más,Me enseñó cosas como informática la programación y que antes no sabia tanto dibujar pero gracias al docente juan carlos pude dibujar mucho mejor y ademas antes la verdad era muy malo en música pero me intereso tanto el tema que aprendí y sigo aprendiendo el tema  y en las demás materias aprendí mucho y me dio curiosidad por seguir aprendiendo.,#graciasportodoloquenoshanenseñadoesmuycurioso,Me dio curiosidad por saber más,Quienes me rodean,Desarrollar mis habilidades,Entender mejor,Lo que podría pasar en el futuro,Entendernos y darnos soporte emocional,50,65,50,Satisfacción/orgullo,Todo el tiempo,La forma cómo los profesores enseñan,6,11 a 13 años,Universitario,Hombre
12600469156,402493917,2021-04-23 12:46:08,2021-04-23 12:57:48,186.27.238.120,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi  Municipal,te enseñó algo nuevo,Que podemos debes en cuando gamificar la clases,#gamificacion,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Entender mejor,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,49,100,100,Felicidad,Rara vez,Mi aporte a la humanidad/al mundo/a los demás,4,8 a 10 años,Técnico,Mujer
12600453968,402493917,2021-04-23 12:46:20,2021-04-23 12:49:08,181.62.54.30,,,,,Sí,CAUCA,Colegio Comfandi Miraflores,te enseñó algo nuevo,Conocer muchas amistades y cada amistad me enseñó algo nuevo y muchas experiencias,#nuevasamistades,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Hacer cosas,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,55,56,61,Satisfacción/orgullo,Todo el tiempo,Mi aporte a la humanidad/al mundo/a los demás,10,14 a 16 años,Técnico,Mujer
12600448873,402493917,2021-04-23 12:40:29,2021-04-23 12:47:17,181.62.166.54,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores -sede primaria,te enseñó algo nuevo,Este es mi primer año en Comfandi y no he tenido la oportunidad de conocerlo ni de compartir con los profesores y compañeros todo ha sido virtual pero ha sido una experiencia nueva para mi,No,Aprendí algo nuevo,Quienes me rodean,Desarrollar mis habilidades,Entender mejor,Lo que pasa hoy,Entendernos y darnos soporte emocional,50,50,50,Felicidad,Con frecuencia,Relación con la familia,5,11 a 13 años,Técnico,Mujer
12600444061,402493917,2021-04-23 12:35:25,2021-04-23 12:45:39,191.102.198.65,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Tuluá,te dio curiosidad por aprender más,Me dieron falta mis com pañeros  ,Gran cambio para nuestras vidas,Aprendí algo nuevo,Quienes me rodean,Entender a lo que pasa a mi alrededor,Ser más creativo,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,100,13,14,no está seguro,Rara vez,El trabajo en equipo,5,11 a 13 años,Bachiller,Hombre
12600441705,402493917,2021-04-23 12:34:01,2021-04-23 12:44:58,181.50.102.127,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi San Nicolas,te enseñó algo nuevo,A prender más y estudiar para  los exámenes y para sacar A+,Aprendamos todos,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,100,50,50,Felicidad,Rara vez,El trabajo en equipo,5,8 a 10 años,Técnico,Mujer
12600441337,402493917,2021-04-23 12:29:17,2021-04-23 12:44:43,190.159.161.44,,,,,No,VALLE DEL CAUCA,Colegio Comfandi Tuluá,te enseñó algo nuevo,"Que aprendí cosas nuevas en diferentes áreas, que me ayudaron a tener nuevos conocimientos",#me gusta aprender nuevas cosas ,Aprendí algo nuevo,Quienes me rodean,Desarrollar mis habilidades,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,98,15,18,Felicidad,Todo el tiempo,La forma cómo los profesores enseñan,5,8 a 10 años,Universitario,Mujer
12600439450,402493917,2021-04-23 12:31:06,2021-04-23 12:44:06,181.234.82.166,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Tuluá,te confundió,Un dia estaba en el colegio y entonces un niño me pego de la nada pero estaba confundido ,El confundido en el parque,Me sentí confundido/no entendí nada,Quienes me rodean,Desarrollar mis habilidades,Hacer cosas,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,50,14,0,no está seguro,Una vez,Ninguna de las anteriores,5,8 a 10 años,No se,Hombre
12600437342,402493917,2021-04-23 11:25:40,2021-04-23 12:43:09,186.168.102.144,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores,te enseñó algo nuevo,,,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,10,40,30,Felicidad,Una vez,Liderazgo,10,14 a 16 años,Universitario,Mujer
12600437232,402493917,2021-04-23 12:33:27,2021-04-23 12:53:56,191.156.3.157,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores -sede primaria,te enseñó algo nuevo,me enseño nuevas cosas y unas cosas que yo no savia,escuela mia,Me dio curiosidad por saber más,Mi país/el mundo,Entender a lo que pasa a mi alrededor,Ser más creativo,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,76,77,84,Esperanza,Rara vez,El trabajo en equipo,5,11 a 13 años,No se,Mujer
